OT	And Nathan said, "My lord, O king, have you said, "Adonijah shall reign after me, and he shall sit on my throne'?
OT	But he has not invited me--me your servant--nor Zadok the priest, nor Benaiah the son of Jehoiada, nor your servant Solomon.
OT	Has this thing been done by my lord the king, and you have not told your servant who should sit on the throne of my lord the king after him?"
OT	Then King David answered and said, "Call Bathsheba to me." So she came into the king's presence and stood before the king.
OT	And the king took an oath and said, "As the LORD lives, who has redeemed my life from every distress,
OT	just as I swore to you by the LORD God of Israel, saying, "Assuredly Solomon your son shall be king after me, and he shall sit on my throne in my place,' so I certainly will do this day."
OT	And King David said, "Call to me Zadok the priest, Nathan the prophet, and Benaiah the son of Jehoiada." So they came before the king.
OT	The king also said to them, "Take with you the servants of your lord, and have Solomon my son ride on my own mule, and take him down to Gihon.
OT	There let Zadok the priest and Nathan the prophet anoint him king over Israel; and blow the horn, and say, "Long live King Solomon!'
OT	Then you shall come up after him, and he shall come and sit on my throne, and he shall be king in my place. For I have appointed him to be ruler over Israel and Judah."
OT	Benaiah the son of Jehoiada answered the king and said, "Amen! May the LORD God of my lord the king say so too.
OT	So Zadok the priest, Nathan the prophet, Benaiah the son of Jehoiada, the Cherethites, and the Pelethites went down and had Solomon ride on King David's mule, and took him to Gihon.
OT	Then Zadok the priest took a horn of oil from the tabernacle and anointed Solomon. And they blew the horn, and all the people said, "Long live King Solomon!"
OT	And all the people went up after him; and the people played the flutes and rejoiced with great joy, so that the earth seemed to split with their sound.
OT	Now Adonijah and all the guests who were with him heard it as they finished eating. And when Joab heard the sound of the horn, he said, "Why is the city in such a noisy uproar?"
OT	The king has sent with him Zadok the priest, Nathan the prophet, Benaiah the son of Jehoiada, the Cherethites, and the Pelethites; and they have made him ride on the king's mule.
OT	So Zadok the priest and Nathan the prophet have anointed him king at Gihon; and they have gone up from there rejoicing, so that the city is in an uproar. This is the noise that you have heard.
OT	Also Solomon sits on the throne of the kingdom.
OT	And moreover the king's servants have gone to bless our lord King David, saying, "May God make the name of Solomon better than your name, and may He make his throne greater than your throne.' Then the king bowed himself on the bed.
OT	Also the king said thus, "Blessed be the LORD God of Israel, who has given one to sit on my throne this day, while my eyes see it!"'
OT	Now Adonijah was afraid of Solomon; so he arose, and went and took hold of the horns of the altar.
OT	And it was told Solomon, saying, "Indeed Adonijah is afraid of King Solomon; for look, he has taken hold of the horns of the altar, saying, "Let King Solomon swear to me today that he will not put his servant to death with the sword."'
OT	Then Solomon said, "If he proves himself a worthy man, not one hair of him shall fall to the earth; but if wickedness is found in him, he shall die."
OT	So King Solomon sent them to bring him down from the altar. And he came and fell down before King Solomon; and Solomon said to him, "Go to your house."
OT	Now the days of David drew near that he should die, and he charged Solomon his son, saying:
OT	"I go the way of all the earth; be strong, therefore, and prove yourself a man.
OT	And keep the charge of the LORD your God: to walk in His ways, to keep His statutes, His commandments, His judgments, and His testimonies, as it is written in the Law of Moses, that you may prosper in all that you do and wherever you turn;
OT	that the LORD may fulfill His word which He spoke concerning me, saying, "If your sons take heed to their way, to walk before Me in truth with all their heart and with all their soul,' He said, "you shall not lack a man on the throne of Israel.'
OT	"Moreover you know also what Joab the son of Zeruiah did to me, and what he did to the two commanders of the armies of Israel, to Abner the son of Ner and Amasa the son of Jether, whom he killed. And he shed the blood of war in peacetime, and put the blood of war on his belt that was around his waist, and on his sandals that were on his feet.
OT	Therefore do according to your wisdom, and do not let his gray hair go down to the grave in peace.
OT	"But show kindness to the sons of Barzillai the Gileadite, and let them be among those who eat at your table, for so they came to me when I fled from Absalom your brother.
OT	"And see, you have with you Shimei the son of Gera, a Benjamite from Bahurim, who cursed me with a malicious curse in the day when I went to Mahanaim. But he came down to meet me at the Jordan, and I swore to him by the LORD, saying, "I will not put you to death with the sword.'
OT	Now therefore, do not hold him guiltless, for you are a wise man and know what you ought to do to him; but bring his gray hair down to the grave with blood."
OT	So David rested with his fathers, and was buried in the City of David.
OT	The period that David reigned over Israel was forty years; seven years he reigned in Hebron, and in Jerusalem he reigned thirty-three years.
OT	Then Solomon sat on the throne of his father David; and his kingdom was firmly established.
OT	Now Adonijah the son of Haggith came to Bathsheba the mother of Solomon. So she said, "Do you come peaceably?" And he said, "Peaceably."
OT	Moreover he said, "I have something to say to you." And she said, "Say it."
OT	Then he said, "You know that the kingdom was mine, and all Israel had set their expectations on me, that I should reign. However, the kingdom has been turned over, and has become my brother's; for it was his from the LORD.
OT	Now I ask one petition of you; do not deny me." And she said to him, "Say it."
OT	Then he said, "Please speak to King Solomon, for he will not refuse you, that he may give me Abishag the Shunammite as wife."
OT	So Bathsheba said, "Very well, I will speak for you to the king."
OT	Bathsheba therefore went to King Solomon, to speak to him for Adonijah. And the king rose up to meet her and bowed down to her, and sat down on his throne and had a throne set for the king's mother; so she sat at his right hand.
OT	Then she said, "I desire one small petition of you; do not refuse me." And the king said to her, "Ask it, my mother, for I will not refuse you."
OT	So she said, "Let Abishag the Shunammite be given to Adonijah your brother as wife."
OT	And King Solomon answered and said to his mother, "Now why do you ask Abishag the Shunammite for Adonijah? Ask for him the kingdom also--for he is my older brother--for him, and for Abiathar the priest, and for Joab the son of Zeruiah."
OT	Then King Solomon swore by the LORD, saying, "May God do so to me, and more also, if Adonijah has not spoken this word against his own life!
OT	Now therefore, as the LORD lives, who has confirmed me and set me on the throne of David my father, and who has established a house for me, as He promised, Adonijah shall be put to death today!"
OT	So King Solomon sent by the hand of Benaiah the son of Jehoiada; and he struck him down, and he died.
OT	And to Abiathar the priest the king said, "Go to Anathoth, to your own fields, for you are deserving of death; but I will not put you to death at this time, because you carried the ark of the Lord GOD before my father David, and because you were afflicted every time my father was afflicted."
OT	So Solomon removed Abiathar from being priest to the LORD, that he might fulfill the word of the LORD which He spoke concerning the house of Eli at Shiloh.
OT	Then news came to Joab, for Joab had defected to Adonijah, though he had not defected to Absalom. So Joab fled to the tabernacle of the LORD, and took hold of the horns of the altar.
OT	And King Solomon was told, "Joab has fled to the tabernacle of the LORD; there he is, by the altar." Then Solomon sent Benaiah the son of Jehoiada, saying, "Go, strike him down."
OT	So Benaiah went to the tabernacle of the LORD, and said to him, "Thus says the king, "Come out!"' And he said, "No, but I will die here." And Benaiah brought back word to the king, saying, "Thus said Joab, and thus he answered me."
OT	Then the king said to him, "Do as he has said, and strike him down and bury him, that you may take away from me and from the house of my father the innocent blood which Joab shed.
OT	So the LORD will return his blood on his head, because he struck down two men more righteous and better than he, and killed them with the sword--Abner the son of Ner, the commander of the army of Israel, and Amasa the son of Jether, the commander of the army of Judah--though my father David did not know it.
OT	Their blood shall therefore return upon the head of Joab and upon the head of his descendants forever. But upon David and his descendants, upon his house and his throne, there shall be peace forever from the LORD."
OT	So Benaiah the son of Jehoiada went up and struck and killed him; and he was buried in his own house in the wilderness.
OT	The king put Benaiah the son of Jehoiada in his place over the army, and the king put Zadok the priest in the place of Abiathar.
OT	Then the king sent and called for Shimei, and said to him, "Build yourself a house in Jerusalem and dwell there, and do not go out from there anywhere.
OT	For it shall be, on the day you go out and cross the Brook Kidron, know for certain you shall surely die; your blood shall be on your own head."
OT	And Shimei said to the king, "The saying is good. As my lord the king has said, so your servant will do." So Shimei dwelt in Jerusalem many days.
OT	Now it happened at the end of three years, that two slaves of Shimei ran away to Achish the son of Maachah, king of Gath. And they told Shimei, saying, "Look, your slaves are in Gath!"
OT	So Shimei arose, saddled his donkey, and went to Achish at Gath to seek his slaves. And Shimei went and brought his slaves from Gath.
OT	And Solomon was told that Shimei had gone from Jerusalem to Gath and had come back.
OT	Then the king sent and called for Shimei, and said to him, "Did I not make you swear by the LORD, and warn you, saying, "Know for certain that on the day you go out and travel anywhere, you shall surely die'? And you said to me, "The word I have heard is good.'
OT	Why then have you not kept the oath of the LORD and the commandment that I gave you?"
OT	But King Solomon shall be blessed, and the throne of David shall be established before the LORD forever."
OT	So the king commanded Benaiah the son of Jehoiada; and he went out and struck him down, and he died. Thus the kingdom was established in the hand of Solomon.
OT	Now Solomon made a treaty with Pharaoh king of Egypt, and married Pharaoh's daughter; then he brought her to the City of David until he had finished building his own house, and the house of the LORD, and the wall all around Jerusalem.
OT	Meanwhile the people sacrificed at the high places, because there was no house built for the name of the LORD until those days.
OT	Now the king went to Gibeon to sacrifice there, for that was the great high place: Solomon offered a thousand burnt offerings on that altar.
OT	At Gibeon the LORD appeared to Solomon in a dream by night; and God said, "Ask! What shall I give you?"
OT	And Solomon said: "You have shown great mercy to Your servant David my father, because he walked before You in truth, in righteousness, and in uprightness of heart with You; You have continued this great kindness for him, and You have given him a son to sit on his throne, as it is this day.
OT	Now, O LORD my God, You have made Your servant king instead of my father David, but I am a little child; I do not know how to go out or come in.
OT	And Your servant is in the midst of Your people whom You have chosen, a great people, too numerous to be numbered or counted.
OT	Therefore give to Your servant an understanding heart to judge Your people, that I may discern between good and evil. For who is able to judge this great people of Yours?"
OT	behold, I have done according to your words; see, I have given you a wise and understanding heart, so that there has not been anyone like you before you, nor shall any like you arise after you.
OT	And I have also given you what you have not asked: both riches and honor, so that there shall not be anyone like you among the kings all your days.
OT	So if you walk in My ways, to keep My statutes and My commandments, as your father David walked, then I will lengthen your days."
OT	Then Solomon awoke; and indeed it had been a dream. And he came to Jerusalem and stood before the ark of the covenant of the LORD, offered up burnt offerings, offered peace offerings, and made a feast for all his servants.
OT	Now two women who were harlots came to the king, and stood before him.
OT	And one woman said, "O my lord, this woman and I dwell in the same house; and I gave birth while she was in the house.
OT	Then it happened, the third day after I had given birth, that this woman also gave birth. And we were together; no one was with us in the house, except the two of us in the house.
OT	And this woman's son died in the night, because she lay on him.
OT	So she arose in the middle of the night and took my son from my side, while your maidservant slept, and laid him in her bosom, and laid her dead child in my bosom.
OT	And when I rose in the morning to nurse my son, there he was, dead. But when I had examined him in the morning, indeed, he was not my son whom I had borne."
OT	Then the other woman said, "No! But the living one is my son, and the dead one is your son." And the first woman said, "No! But the dead one is your son, and the living one is my son." Thus they spoke before the king.
OT	And the king said, "The one says, "This is my son, who lives, and your son is the dead one'; and the other says, "No! But your son is the dead one, and my son is the living one.'|"
OT	Then the king said, "Bring me a sword." So they brought a sword before the king.
OT	And the king said, "Divide the living child in two, and give half to one, and half to the other."
OT	Then the woman whose son was living spoke to the king, for she yearned with compassion for her son; and she said, "O my lord, give her the living child, and by no means kill him!" But the other said, "Let him be neither mine nor yours, but divide him."
OT	And all Israel heard of the judgment which the king had rendered; and they feared the king, for they saw that the wisdom of God was in him to administer justice.
OT	So King Solomon was king over all Israel.
OT	And these were his officials: Azariah the son of Zadok, the priest;
OT	Elihoreph and Ahijah, the sons of Shisha, scribes; Jehoshaphat the son of Ahilud, the recorder;
OT	Benaiah the son of Jehoiada, over the army; Zadok and Abiathar, the priests;
OT	Azariah the son of Nathan, over the officers; Zabud the son of Nathan, a priest and the king's friend;
OT	Ahishar, over the household; and Adoniram the son of Abda, over the labor force.
OT	These are their names: Ben-Hur, in the mountains of Ephraim;
OT	Ben-Deker, in Makaz, Shaalbim, Beth Shemesh, and Elon Beth Hanan;
OT	Ben-Hesed, in Arubboth; to him belonged Sochoh and all the land of Hepher;
OT	Ben-Abinadab, in all the regions of Dor; he had Taphath the daughter of Solomon as wife;
OT	Ben-Geber, in Ramoth Gilead; to him belonged the towns of Jair the son of Manasseh, in Gilead; to him also belonged the region of Argob in Bashan--sixty large cities with walls and bronze gate-bars;
OT	Ahinadab the son of Iddo, in Mahanaim;
OT	Ahimaaz, in Naphtali; he also took Basemath the daughter of Solomon as wife;
OT	Baanah the son of Hushai, in Asher and Aloth;
OT	Shimei the son of Elah, in Benjamin;
OT	Geber the son of Uri, in the land of Gilead, in the country of Sihon king of the Amorites, and of Og king of Bashan. He was the only governor who was in the land.
OT	Judah and Israel were as numerous as the sand by the sea in multitude, eating and drinking and rejoicing.
OT	So Solomon reigned over all kingdoms from the River to the land of the Philistines, as far as the border of Egypt. They brought tribute and served Solomon all the days of his life.
OT	Now Solomon's provision for one day was thirty kors of fine flour, sixty kors of meal,
OT	ten fatted oxen, twenty oxen from the pastures, and one hundred sheep, besides deer, gazelles, roebucks, and fatted fowl.
OT	For he had dominion over all the region on this side of the River from Tiphsah even to Gaza, namely over all the kings on this side of the River; and he had peace on every side all around him.
OT	Solomon had forty thousand stalls of horses for his chariots, and twelve thousand horsemen.
OT	And these governors, each man in his month, provided food for King Solomon and for all who came to King Solomon's table. There was no lack in their supply.
OT	They also brought barley and straw to the proper place, for the horses and steeds, each man according to his charge.
OT	And God gave Solomon wisdom and exceedingly great understanding, and largeness of heart like the sand on the seashore.
OT	Thus Solomon's wisdom excelled the wisdom of all the men of the East and all the wisdom of Egypt.
OT	For he was wiser than all men--than Ethan the Ezrahite, and Heman, Chalcol, and Darda, the sons of Mahol; and his fame was in all the surrounding nations.
OT	He spoke three thousand proverbs, and his songs were one thousand and five.
OT	Also he spoke of trees, from the cedar tree of Lebanon even to the hyssop that springs out of the wall; he spoke also of animals, of birds, of creeping things, and of fish.
OT	And men of all nations, from all the kings of the earth who had heard of his wisdom, came to hear the wisdom of Solomon.
OT	You know how my father David could not build a house for the name of the LORD his God because of the wars which were fought against him on every side, until the LORD put his foes under the soles of his feet.
OT	But now the LORD my God has given me rest on every side; there is neither adversary nor evil occurrence.
OT	And behold, I propose to build a house for the name of the LORD my God, as the LORD spoke to my father David, saying, "Your son, whom I will set on your throne in your place, he shall build the house for My name."
OT	Now therefore, command that they cut down cedars for me from Lebanon; and my servants will be with your servants, and I will pay you wages for your servants according to whatever you say. For you know there is none among us who has skill to cut timber like the Sidonians.
OT	So it was, when Hiram heard the words of Solomon, that he rejoiced greatly and said, 4 Blessed be the LORD this day, for He has given David a wise son over this great people!
OT	Then Hiram sent to Solomon, saying: 4 I have considered the message which you sent me, and I will do all you desire concerning the cedar and cypress logs.
OT	My servants shall bring them down from Lebanon to the sea; I will float them in rafts by sea to the place you indicate to me, and will have them broken apart there; then you can take them away. And you shall fulfill my desire by giving food for my household.
OT	Then Hiram gave Solomon cedar and cypress logs according to all his desire.
OT	And Solomon gave Hiram twenty thousand kors of wheat as food for his household, and twenty kors of pressed oil. Thus Solomon gave to Hiram year by year.
OT	Then King Solomon raised up a labor force out of all Israel; and the labor force was thirty thousand men.
OT	And he sent them to Lebanon, ten thousand a month in shifts: they were one month in Lebanon and two months at home; Adoniram was in charge of the labor force.
OT	Solomon had seventy thousand who carried burdens, and eighty thousand who quarried stone in the mountains,
OT	besides three thousand three hundred from the chiefs of Solomon's deputies, who supervised the people who labored in the work.
OT	And the king commanded them to quarry large stones, costly stones, and hewn stones, to lay the foundation of the temple.
OT	So Solomon's builders, Hiram's builders, and the Gebalites quarried them; and they prepared timber and stones to build the temple.
OT	And it came to pass in the four hundred and eightieth year after the children of Israel had come out of the land of Egypt, in the fourth year of Solomon's reign over Israel, in the month of Ziv, which is the second month, that he began to build the house of the LORD.
OT	The vestibule in front of the sanctuary of the house was twenty cubits long across the width of the house, and the width of the vestibule extended ten cubits from the front of the house.
OT	And he made for the house windows with beveled frames.
OT	Against the wall of the temple he built chambers all around, against the walls of the temple, all around the sanctuary and the inner sanctuary. Thus he made side chambers all around it.
OT	The lowest chamber was five cubits wide, the middle was six cubits wide, and the third was seven cubits wide; for he made narrow ledges around the outside of the temple, so that the support beams would not be fastened into the walls of the temple.
OT	And the temple, when it was being built, was built with stone finished at the quarry, so that no hammer or chisel or any iron tool was heard in the temple while it was being built.
OT	The doorway for the middle story was on the right side of the temple. They went up by stairs to the middle story, and from the middle to the third.
OT	So he built the temple and finished it, and he paneled the temple with beams and boards of cedar.
OT	And he built side chambers against the entire temple, each five cubits high; they were attached to the temple with cedar beams.
OT	"Concerning this temple which you are building, if you walk in My statutes, execute My judgments, keep all My commandments, and walk in them, then I will perform My word with you, which I spoke to your father David.
OT	And I will dwell among the children of Israel, and will not forsake My people Israel."
OT	And he built the inside walls of the temple with cedar boards; from the floor of the temple to the ceiling he paneled the inside with wood; and he covered the floor of the temple with planks of cypress.
OT	Then he built the twenty-cubit room at the rear of the temple, from floor to ceiling, with cedar boards; he built it inside as the inner sanctuary, as the Most Holy Place.
OT	And in front of it the temple sanctuary was forty cubits long.
OT	And he prepared the inner sanctuary inside the temple, to set the ark of the covenant of the LORD there.
OT	The inner sanctuary was twenty cubits long, twenty cubits wide, and twenty cubits high. He overlaid it with pure gold, and overlaid the altar of cedar.
OT	So Solomon overlaid the inside of the temple with pure gold. He stretched gold chains across the front of the inner sanctuary, and overlaid it with gold.
OT	The whole temple he overlaid with gold, until he had finished all the temple; also he overlaid with gold the entire altar that was by the inner sanctuary.
OT	Inside the inner sanctuary he made two cherubim of olive wood, each ten cubits high.
OT	One wing of the cherub was five cubits, and the other wing of the cherub five cubits: ten cubits from the tip of one wing to the tip of the other.
OT	The height of one cherub was ten cubits, and so was the other cherub.
OT	Then he set the cherubim inside the inner room; and they stretched out the wings of the cherubim so that the wing of the one touched one wall, and the wing of the other cherub touched the other wall. And their wings touched each other in the middle of the room.
OT	Also he overlaid the cherubim with gold.
OT	Then he carved all the walls of the temple all around, both the inner and outer sanctuaries, with carved figures of cherubim, palm trees, and open flowers.
OT	And the floor of the temple he overlaid with gold, both the inner and outer sanctuaries.
OT	For the entrance of the inner sanctuary he made doors of olive wood; the lintel and doorposts were one-fifth of the wall.
OT	The two doors were of olive wood; and he carved on them figures of cherubim, palm trees, and open flowers, and overlaid them with gold; and he spread gold on the cherubim and on the palm trees.
OT	So for the door of the sanctuary he also made doorposts of olive wood, one-fourth of the wall.
OT	And the two doors were of cypress wood; two panels comprised one folding door, and two panels comprised the other folding door.
OT	Then he carved cherubim, palm trees, and open flowers on them, and overlaid them with gold applied evenly on the carved work.
OT	And he built the inner court with three rows of hewn stone and a row of cedar beams.
OT	In the fourth year the foundation of the house of the LORD was laid, in the month of Ziv.
OT	And in the eleventh year, in the month of Bul, which is the eighth month, the house was finished in all its details and according to all its plans. So he was seven years in building it.
OT	But Solomon took thirteen years to build his own house; so he finished all his house.
OT	He also built the House of the Forest of Lebanon; its length was one hundred cubits, its width fifty cubits, and its height thirty cubits, with four rows of cedar pillars, and cedar beams on the pillars.
OT	And it was paneled with cedar above the beams that were on forty-five pillars, fifteen to a row.
OT	And all the doorways and doorposts had rectangular frames; and window was opposite window in three tiers.
OT	He also made the Hall of Pillars: its length was fifty cubits, and its width thirty cubits; and in front of them was a portico with pillars, and a canopy was in front of them.
OT	Then he made a hall for the throne, the Hall of Judgment, where he might judge; and it was paneled with cedar from floor to ceiling.
OT	And the house where he dwelt had another court inside the hall, of like workmanship. Solomon also made a house like this hall for Pharaoh's daughter, whom he had taken as wife.
OT	All these were of costly stones cut to size, trimmed with saws, inside and out, from the foundation to the eaves, and also on the outside to the great court.
OT	The foundation was of costly stones, large stones, some ten cubits and some eight cubits.
OT	And above were costly stones, hewn to size, and cedar wood.
OT	The great court was enclosed with three rows of hewn stones and a row of cedar beams. So were the inner court of the house of the LORD and the vestibule of the temple.
OT	Now King Solomon sent and brought Huram from Tyre.
OT	He was the son of a widow from the tribe of Naphtali, and his father was a man of Tyre, a bronze worker; he was filled with wisdom and understanding and skill in working with all kinds of bronze work. So he came to King Solomon and did all his work.
OT	And he cast two pillars of bronze, each one eighteen cubits high, and a line of twelve cubits measured the circumference of each.
OT	Then he made two capitals of cast bronze, to set on the tops of the pillars. The height of one capital was five cubits, and the height of the other capital was five cubits.
OT	He made a lattice network, with wreaths of chainwork, for the capitals which were on top of the pillars: seven chains for one capital and seven for the other capital.
OT	So he made the pillars, and two rows of pomegranates above the network all around to cover the capitals that were on top; and thus he did for the other capital.
OT	The capitals which were on top of the pillars in the hall were in the shape of lilies, four cubits.
OT	The capitals on the two pillars also had pomegranates above, by the convex surface which was next to the network; and there were two hundred such pomegranates in rows on each of the capitals all around.
OT	Then he set up the pillars by the vestibule of the temple; he set up the pillar on the right and called its name Jachin, and he set up the pillar on the left and called its name Boaz.
OT	The tops of the pillars were in the shape of lilies. So the work of the pillars was finished.
OT	It was a handbreadth thick; and its brim was shaped like the brim of a cup, like a lily blossom. It contained two thousand baths.
OT	He also made ten carts of bronze; four cubits was the length of each cart, four cubits its width, and three cubits its height.
OT	And this was the design of the carts: They had panels, and the panels were between frames;
OT	on the panels that were between the frames were lions, oxen, and cherubim. And on the frames was a pedestal on top. Below the lions and oxen were wreaths of plaited work.
OT	Every cart had four bronze wheels and axles of bronze, and its four feet had supports. Under the laver were supports of cast bronze beside each wreath.
OT	Its opening inside the crown at the top was one cubit in diameter; and the opening was round, shaped like a pedestal, one and a half cubits in outside diameter; and also on the opening were engravings, but the panels were square, not round.
OT	Under the panels were the four wheels, and the axles of the wheels were joined to the cart. The height of a wheel was one and a half cubits.
OT	The workmanship of the wheels was like the workmanship of a chariot wheel; their axle pins, their rims, their spokes, and their hubs were all of cast bronze.
OT	And there were four supports at the four corners of each cart; its supports were part of the cart itself.
OT	On the top of the cart, at the height of half a cubit, it was perfectly round. And on the top of the cart, its flanges and its panels were of the same casting.
OT	On the plates of its flanges and on its panels he engraved cherubim, lions, and palm trees, wherever there was a clear space on each, with wreaths all around.
OT	Thus he made the ten carts. All of them were of the same mold, one measure, and one shape.
OT	Then he made ten lavers of bronze; each laver contained forty baths, and each laver was four cubits. On each of the ten carts was a laver.
OT	And he put five carts on the right side of the house, and five on the left side of the house. He set the Sea on the right side of the house, toward the southeast.
OT	Huram made the lavers and the shovels and the bowls. So Huram finished doing all the work that he was to do for King Solomon for the house of the LORD:
OT	the two pillars, the two bowl-shaped capitals that were on top of the two pillars; the two networks covering the two bowl-shaped capitals which were on top of the pillars;
OT	four hundred pomegranates for the two networks (two rows of pomegranates for each network, to cover the two bowl-shaped capitals that were on top of the pillars);
OT	the ten carts, and ten lavers on the carts;
OT	one Sea, and twelve oxen under the Sea;
OT	the pots, the shovels, and the bowls. All these articles which Huram made for King Solomon for the house of the LORD were of burnished bronze.
OT	In the plain of Jordan the king had them cast in clay molds, between Succoth and Zaretan.
OT	And Solomon did not weigh all the articles, because there were so many; the weight of the bronze was not determined.
OT	Thus Solomon had all the furnishings made for the house of the LORD: the altar of gold, and the table of gold on which was the showbread;
OT	the lampstands of pure gold, five on the right side and five on the left in front of the inner sanctuary, with the flowers and the lamps and the wick-trimmers of gold;
OT	the basins, the trimmers, the bowls, the ladles, and the censers of pure gold; and the hinges of gold, both for the doors of the inner room (the Most Holy Place) and for the doors of the main hall of the temple.
OT	So all the work that King Solomon had done for the house of the LORD was finished; and Solomon brought in the things which his father David had dedicated: the silver and the gold and the furnishings. He put them in the treasuries of the house of the LORD.
OT	Now Solomon assembled the elders of Israel and all the heads of the tribes, the chief fathers of the children of Israel, to King Solomon in Jerusalem, that they might bring up the ark of the covenant of the LORD from the City of David, which is Zion.
OT	Therefore all the men of Israel assembled with King Solomon at the feast in the month of Ethanim, which is the seventh month.
OT	So all the elders of Israel came, and the priests took up the ark.
OT	Then they brought up the ark of the LORD, the tabernacle of meeting, and all the holy furnishings that were in the tabernacle. The priests and the Levites brought them up.
OT	Also King Solomon, and all the congregation of Israel who were assembled with him, were with him before the ark, sacrificing sheep and oxen that could not be counted or numbered for multitude.
OT	Then the priests brought in the ark of the covenant of the LORD to its place, into the inner sanctuary of the temple, to the Most Holy Place, under the wings of the cherubim.
OT	For the cherubim spread their two wings over the place of the ark, and the cherubim overshadowed the ark and its poles.
OT	The poles extended so that the ends of the poles could be seen from the holy place, in front of the inner sanctuary; but they could not be seen from outside. And they are there to this day.
OT	Nothing was in the ark except the two tablets of stone which Moses put there at Horeb, when the LORD made a covenant with the children of Israel, when they came out of the land of Egypt.
OT	And it came to pass, when the priests came out of the holy place, that the cloud filled the house of the LORD,
OT	so that the priests could not continue ministering because of the cloud; for the glory of the LORD filled the house of the LORD.
OT	I have surely built You an exalted house, And a place for You to dwell in forever."
OT	Then the king turned around and blessed the whole assembly of Israel, while all the assembly of Israel was standing.
OT	And he said: "Blessed be the LORD God of Israel, who spoke with His mouth to my father David, and with His hand has fulfilled it, saying,
OT	"Since the day that I brought My people Israel out of Egypt, I have chosen no city from any tribe of Israel in which to build a house, that My name might be there; but I chose David to be over My people Israel.'
OT	But the LORD said to my father David, "Whereas it was in your heart to build a temple for My name, you did well that it was in your heart.
OT	Nevertheless you shall not build the temple, but your son who will come from your body, he shall build the temple for My name.'
OT	So the LORD has fulfilled His word which He spoke; and I have filled the position of my father David, and sit on the throne of Israel, as the LORD promised; and I have built a temple for the name of the LORD God of Israel.
OT	And there I have made a place for the ark, in which is the covenant of the LORD which He made with our fathers, when He brought them out of the land of Egypt."
OT	Then Solomon stood before the altar of the LORD in the presence of all the assembly of Israel, and spread out his hands toward heaven;
OT	and he said: "LORD God of Israel, there is no God in heaven above or on earth below like You, who keep Your covenant and mercy with Your servants who walk before You with all their hearts.
OT	You have kept what You promised Your servant David my father; You have both spoken with Your mouth and fulfilled it with Your hand, as it is this day.
OT	Therefore, LORD God of Israel, now keep what You promised Your servant David my father, saying, "You shall not fail to have a man sit before Me on the throne of Israel, only if your sons take heed to their way, that they walk before Me as you have walked before Me.'
OT	And now I pray, O God of Israel, let Your word come true, which You have spoken to Your servant David my father.
OT	"But will God indeed dwell on the earth? Behold, heaven and the heaven of heavens cannot contain You. How much less this temple which I have built!
OT	that Your eyes may be open toward this temple night and day, toward the place of which You said, "My name shall be there,' that You may hear the prayer which Your servant makes toward this place.
OT	And may You hear the supplication of Your servant and of Your people Israel, when they pray toward this place. Hear in heaven Your dwelling place; and when You hear, forgive.
OT	"When anyone sins against his neighbor, and is forced to take an oath, and comes and takes an oath before Your altar in this temple,
OT	then hear in heaven, and act, and judge Your servants, condemning the wicked, bringing his way on his head, and justifying the righteous by giving him according to his righteousness.
OT	"When Your people Israel are defeated before an enemy because they have sinned against You, and when they turn back to You and confess Your name, and pray and make supplication to You in this temple,
OT	then hear in heaven, and forgive the sin of Your people Israel, and bring them back to the land which You gave to their fathers.
OT	then hear in heaven, and forgive the sin of Your servants, Your people Israel, that You may teach them the good way in which they should walk; and send rain on Your land which You have given to Your people as an inheritance.
OT	"When there is famine in the land, pestilence or blight or mildew, locusts or grasshoppers; when their enemy besieges them in the land of their cities; whatever plague or whatever sickness there is;
OT	whatever prayer, whatever supplication is made by anyone, or by all Your people Israel, when each one knows the plague of his own heart, and spreads out his hands toward this temple:
OT	then hear in heaven Your dwelling place, and forgive, and act, and give to everyone according to all his ways, whose heart You know (for You alone know the hearts of all the sons of men),
OT	that they may fear You all the days that they live in the land which You gave to our fathers.
OT	"Moreover, concerning a foreigner, who is not of Your people Israel, but has come from a far country for Your name's sake
OT	(for they will hear of Your great name and Your strong hand and Your outstretched arm), when he comes and prays toward this temple,
OT	hear in heaven Your dwelling place, and do according to all for which the foreigner calls to You, that all peoples of the earth may know Your name and fear You, as do Your people Israel, and that they may know that this temple which I have built is called by Your name.
OT	"When Your people go out to battle against their enemy, wherever You send them, and when they pray to the LORD toward the city which You have chosen and the temple which I have built for Your name,
OT	then hear in heaven their prayer and their supplication, and maintain their cause.
OT	yet when they come to themselves in the land where they were carried captive, and repent, and make supplication to You in the land of those who took them captive, saying, "We have sinned and done wrong, we have committed wickedness';
OT	then hear in heaven Your dwelling place their prayer and their supplication, and maintain their cause,
OT	and forgive Your people who have sinned against You, and all their transgressions which they have transgressed against You; and grant them compassion before those who took them captive, that they may have compassion on them
OT	(for they are Your people and Your inheritance, whom You brought out of Egypt, out of the iron furnace),
OT	that Your eyes may be open to the supplication of Your servant and the supplication of Your people Israel, to listen to them whenever they call to You.
OT	And so it was, when Solomon had finished praying all this prayer and supplication to the LORD, that he arose from before the altar of the LORD, from kneeling on his knees with his hands spread up to heaven.
OT	Then he stood and blessed all the assembly of Israel with a loud voice, saying:
