2,8613,2.5239
2,6970,2.5173
2,7323,2.4782
2,7448,2.4572
2,7916,2.4572
2,9746,2.4567
2,5653,2.4523
2,6536,2.4395
2,8315,2.4176
2,5639,2.4171
2,9091,2.4125
2,5715,2.4027
2,9092,2.3932
2,9284,2.3926
2,8554,2.3888
2,6474,2.3806
2,5122,2.3592
2,5121,2.3567
2,9089,2.3465
2,5496,2.3358
2,8972,2.3358
2,5716,2.3315
2,6220,2.3315
2,7208,2.3315
2,10020,2.3315
2,10021,2.3315
2,9261,2.2942
2,6917,2.2910
2,8572,2.2910
2,7748,2.2869
2,8455,2.2869
2,5377,2.2717
2,7009,2.2717
2,5009,2.2704
2,6469,2.2616
2,6498,2.2550
2,8339,2.2495
2,7956,2.2377
2,7824,2.2365
2,9104,2.2365
2,9677,2.2365
2,7949,2.2352
2,5300,2.2250
2,9943,2.2225
2,7823,2.2199
2,6327,2.2159
2,6906,2.2072
2,9542,2.1924
2,5497,2.1905
2,7759,2.1905
2,6919,2.1880
2,9391,2.1880
2,9871,2.1873
2,5249,2.1746
2,8726,2.1746
2,9625,2.1746
2,7746,2.1720
2,6496,2.1706
2,5378,2.1654
2,6212,2.1654
2,6556,2.1654
2,5123,2.1514
2,6468,2.1514
2,7118,2.1514
2,9969,2.1514
2,5000,2.1489
2,9113,2.1456
2,5889,2.1335
2,6378,2.1335
2,6635,2.1283
2,8338,2.1280
2,5306,2.1035
2,5776,2.1035
2,5931,2.1035
2,6219,2.1035
2,6877,2.1035
2,7332,2.1035
2,8817,2.1035
2,5299,2.1010
2,5817,2.1010
2,5993,2.1010
2,6778,2.1010
2,7553,2.1010
2,9558,2.1010
2,5515,2.0984
2,9262,2.0944
2,6104,2.0931
3,8918,3.3451
3,8137,3.2971
3,5289,3.0566
3,9563,2.9519
3,5105,2.8825
3,8436,2.8825
3,7709,2.7905
3,5508,2.7068
3,5879,2.7068
3,5783,2.6232
3,5882,2.5908
3,7009,2.5389
3,8173,2.5389
3,8790,2.5389
3,9205,2.5389
3,9870,2.5389
3,9523,2.5324
3,9743,2.4838
3,7414,2.4781
3,8416,2.4229
3,8308,2.3855
3,9436,2.3855
3,9532,2.3855
3,5093,2.3710
3,5515,2.3710
3,5948,2.3710
3,7479,2.3710
3,7725,2.3710
3,7759,2.3710
3,8326,2.3710
3,8327,2.3710
3,8338,2.3710
3,8572,2.3710
3,8972,2.3710
3,9099,2.3710
3,6261,2.3677
3,6787,2.3677
3,5104,2.3414
3,8619,2.3414
3,8911,2.3414
3,5110,2.2873
3,5715,2.2873
3,6108,2.2873
3,9686,2.2873
3,6165,2.2327
3,7186,2.2327
3,5799,2.2176
3,6349,2.2176
3,9215,2.2176
3,9891,2.2176
3,9973,2.2176
3,5771,2.1194
3,5887,2.1194
3,6051,2.1194
3,6839,2.1194
3,7162,2.1194
3,7322,2.1194
3,7552,2.1194
3,7553,2.1194
3,8452,2.1194
3,8871,2.1194
3,9089,2.1194
3,9207,2.1194
3,9389,2.1194
3,9834,2.1194
3,9969,2.1194
3,6531,2.0585
3,6849,2.0585
3,7564,2.0585
3,7643,2.0585
3,8433,2.0585
3,8839,2.0585
3,5245,1.9515
3,5374,1.9515
3,5731,1.9515
3,5775,1.9515
3,5857,1.9515
3,6166,1.9515
3,6244,1.9515
3,6452,1.9515
3,6549,1.9515
3,6556,1.9515
3,6733,1.9515
3,6742,1.9515
3,6823,1.9515
3,6870,1.9515
3,7728,1.9515
3,7975,1.9515
3,8510,1.9515
3,8791,1.9515
3,8793,1.9515
3,9150,1.9515
3,9349,1.9515
3,9480,1.9515
3,9625,1.9515
3,9661,1.9515
3,5121,1.8131
3,5292,1.8131
3,5498,1.8131
3,5884,1.8131
3,5993,1.8131
3,7503,1.8131
3,7823,1.8131
3,8320,1.8131
3,8605,1.8131
3,8639,1.8131
3,8844,1.8131
3,8919,1.8131
3,8922,1.8131
3,8947,1.8131
3,9829,1.8131
3,9908,1.8131
3,9984,1.8131
3,5076,1.3936
3,5103,1.3936
3,5146,1.3936
3,5161,1.3936
3,5186,1.3936
3,5219,1.3936
3,5278,1.3936
3,5296,1.3936
3,5302,1.3936
3,5360,1.3936
3,5467,1.3936
3,5485,1.3936
3,5698,1.3936
3,5761,1.3936
3,5876,1.3936
3,5946,1.3936
3,5970,1.3936
3,6012,1.3936
3,6074,1.3936
3,6160,1.3936
3,6192,1.3936
3,6231,1.3936
3,6283,1.3936
3,6320,1.3936
3,6424,1.3936
3,6440,1.3936
3,6450,1.3936
3,6485,1.3936
3,6498,1.3936
3,6716,1.3936
3,6864,1.3936
3,6917,1.3936
3,6955,1.3936
3,6997,1.3936
3,7049,1.3936
3,7084,1.3936
3,7203,1.3936
4,6932,4.7240
4,5211,4.6970
4,7375,4.5755
4,9685,3.9793
4,8740,3.3533
4,9012,3.3076
4,9611,3.3076
4,6382,3.2593
4,5554,3.1603
4,9339,3.1603
4,9486,3.1603
4,9912,3.0667
4,6469,2.9975
4,8319,2.9724
4,8323,2.9264
4,6364,2.9080
4,6675,2.9080
4,5308,2.8639
4,9745,2.8639
4,5759,2.8369
4,8939,2.8237
4,5865,2.8049
4,8308,2.8049
4,8731,2.8049
4,9006,2.7476
4,8440,2.7154
4,8533,2.7154
4,5826,2.7134
4,8442,2.6841
4,5242,2.6443
4,5854,2.6443
4,7652,2.6443
4,5878,2.6283
4,6443,2.5228
4,6476,2.5228
4,8445,2.5228
4,9369,2.5228
4,9487,2.5228
4,5307,2.4563
4,6836,2.4563
4,6052,2.4201
4,6425,2.4201
4,7469,2.4201
4,7568,2.4201
4,9442,2.4201
4,9517,2.4201
4,5856,2.3852
4,9271,2.3852
4,8241,2.2637
4,8437,2.2637
4,9655,2.2637
4,5291,2.1192
4,5621,2.1192
4,5880,2.1192
4,6155,2.1192
4,6879,2.1192
4,7669,2.1192
4,7720,2.1192
4,8130,2.1192
4,9597,2.1192
4,9877,2.1192
4,10008,2.1192
4,10025,2.1192
4,5255,1.8601
4,5275,1.8601
4,5294,1.8601
4,5305,1.8601
4,5480,1.8601
4,5589,1.8601
4,5945,1.8601
4,6216,1.8601
4,6288,1.8601
4,6424,1.8601
4,6604,1.8601
4,6607,1.8601
4,6750,1.8601
4,6777,1.8601
4,6833,1.8601
4,6882,1.8601
4,7047,1.8601
4,7049,1.8601
4,7101,1.8601
4,7662,1.8601
4,8034,1.8601
4,8108,1.8601
4,8172,1.8601
4,8607,1.8601
4,8849,1.8601
4,8913,1.8601
4,9042,1.8601
4,9046,1.8601
4,9059,1.8601
4,9062,1.8601
4,9071,1.8601
4,9388,1.8601
4,9440,1.8601
4,9497,1.8601
4,9610,1.8601
4,9728,1.8601
4,9834,1.8601
4,9988,1.8601
4,9989,1.8601
4,10024,1.8601
4,9081,1.0318
4,8554,1.0056
4,6970,0.9679
4,8874,0.9679
4,8307,0.9455
4,8613,0.9455
4,9092,0.9455
4,6536,0.9373
4,7323,0.9287
4,7738,0.9287
4,5328,0.9198
4,6668,0.9198
4,9951,0.9198
4,6302,0.9103
4,9091,0.9103
4,5558,0.9003
4,6838,0.9003
4,7226,0.9003
4,5769,0.8896
4,5397,0.8783
4,6474,0.8783
4,9397,0.8783
4,9746,0.8783
4,9949,0.8783
4,5010,0.8662
4,6496,0.8662
4,7362,0.8662
4,7599,0.8662
4,8184,0.8662
4,8339,0.8662
4,8470,0.8662
4,9443,0.8662
4,5715,0.8532
4,5813,0.8532
4,7755,0.8532
4,7954,0.8532
4,8433,0.8532
4,9525,0.8532
4,9764,0.8532
4,5315,0.8392
4,5400,0.8392
4,5566,0.8392
4,6563,0.8392
4,7686,0.8392
4,7689,0.8392
4,7748,0.8392
4,7854,0.8392
5,7469,9.1951
5,6422,9.1632
5,5267,8.9378
5,6636,8.7647
5,5421,8.3268
5,8282,7.8599
5,5971,7.5106
5,7324,7.2218
5,8411,6.7027
5,5361,6.4199
5,7204,6.0335
5,8778,6.0335
5,5975,5.7126
5,8939,5.4385
5,8855,4.6375
5,5242,3.9009
5,9866,3.7314
5,7207,3.6096
5,6082,3.5146
5,9713,3.5146
5,9905,3.5146
5,6078,3.2405
5,9036,3.2405
5,9143,3.2405
5,6883,3.1793
5,7063,3.0752
5,6245,2.9262
5,5070,2.8542
5,6270,2.8542
5,5614,2.4633
5,6207,2.4437
5,8366,2.4437
5,8646,2.4437
5,5294,2.2712
5,6760,2.2712
5,8434,2.2712
5,8810,2.2712
5,9528,2.2712
5,5304,2.1938
5,6162,2.1938
5,6371,2.1938
5,6416,2.1938
5,6832,2.1938
5,9256,2.1938
5,9752,2.1938
5,5113,2.0005
5,5185,2.0005
5,5211,2.0005
5,5245,2.0005
5,5940,2.0005
5,6879,2.0005
5,7612,2.0005
5,7679,2.0005
5,7717,2.0005
5,8315,2.0005
5,8771,2.0005
5,8789,2.0005
5,8824,2.0005
5,9046,2.0005
5,9857,2.0005
5,9879,2.0005
5,5032,1.5376
5,5083,1.5376
5,5102,1.5376
5,5202,1.5376
5,5234,1.5376
5,5239,1.5376
5,5262,1.5376
5,5306,1.5376
5,5329,1.5376
5,5360,1.5376
5,5431,1.5376
5,5587,1.5376
5,5601,1.5376
5,5635,1.5376
5,5751,1.5376
5,5760,1.5376
5,5765,1.5376
5,5819,1.5376
5,5835,1.5376
5,5950,1.5376
5,5954,1.5376
5,5962,1.5376
5,5970,1.5376
5,5987,1.5376
5,6037,1.5376
5,6087,1.5376
5,6189,1.5376
5,6198,1.5376
5,6208,1.5376
5,6212,1.5376
5,6254,1.5376
5,6260,1.5376
5,6273,1.5376
5,6276,1.5376
5,6292,1.5376
5,6320,1.5376
5,6368,1.5376
5,6369,1.5376
5,6408,1.5376
5,6433,1.5376
5,6473,1.5376
5,6485,1.5376
5,6532,1.5376
5,6591,1.5376
5,6637,1.5376
5,6751,1.5376
5,6756,1.5376
5,6912,1.5376
5,7004,1.5376
5,7050,1.5376
5,7101,1.5376
5,7108,1.5376
5,7125,1.5376
5,7161,1.5376
5,7223,1.5376
5,7275,1.5376
5,7289,1.5376
5,7325,1.5376
5,7338,1.5376
5,7340,1.5376
5,7471,1.5376
5,7477,1.5376
5,7562,1.5376
5,7634,1.5376
5,7642,1.5376
5,7662,1.5376
5,7816,1.5376
5,7877,1.5376
5,7921,1.5376
5,8014,1.5376
5,8018,1.5376
5,8047,1.5376
5,8166,1.5376
5,8314,1.5376
5,8354,1.5376
5,8370,1.5376
5,8421,1.5376
5,8424,1.5376
5,8440,1.5376
5,8445,1.5376
5,8470,1.5376
5,8532,1.5376
5,8567,1.5376
5,8619,1.5376
5,8624,1.5376
5,8638,1.5376
5,8740,1.5376
5,8758,1.5376
5,8764,1.5376
6,6382,5.3063
6,5727,4.6024
6,7223,4.1566
6,5477,3.8193
6,5726,3.8193
6,7503,2.6990
6,8120,2.6990
6,8261,2.6990
6,9541,2.6990
6,9736,2.6990
6,7047,2.2407
6,5305,2.1894
6,6736,2.1894
6,7424,2.1894
6,7487,2.0671
6,8433,2.0671
6,5950,1.9921
6,6866,1.9921
6,7224,1.9921
6,7737,1.9921
6,8593,1.9921
6,8844,1.9921
6,5606,1.9034
6,8241,1.9034
6,8470,1.9034
6,8956,1.9034
6,9339,1.9034
6,6353,1.7948
6,6605,1.7948
6,6689,1.7948
6,6761,1.7948
6,7229,1.7948
6,9260,1.7948
6,9537,1.7948
6,9870,1.7948
6,5036,1.6549
6,5094,1.6549
6,5326,1.6549
6,5620,1.6549
6,5712,1.6549
6,5829,1.6549
6,6181,1.6549
6,6839,1.6549
6,7055,1.6549
6,7063,1.6549
6,7108,1.6549
6,7425,1.6549
6,7527,1.6549
6,7592,1.6549
6,8057,1.6549
6,8116,1.6549
6,8211,1.6549
6,9111,1.6549
6,9634,1.6549
6,5185,1.4576
6,5219,1.4576
6,5490,1.4576
6,5609,1.4576
6,5716,1.4576
6,5766,1.4576
6,5865,1.4576
6,5874,1.4576
6,5877,1.4576
6,5928,1.4576
6,5954,1.4576
6,5989,1.4576
6,6285,1.4576
6,6387,1.4576
6,6435,1.4576
6,6459,1.4576
6,6634,1.4576
6,6688,1.4576
6,6774,1.4576
6,6837,1.4576
6,6907,1.4576
6,6910,1.4576
6,7061,1.4576
6,7605,1.4576
6,7670,1.4576
6,7784,1.4576
6,7872,1.4576
6,7877,1.4576
6,8018,1.4576
6,8024,1.4576
6,8072,1.4576
6,8117,1.4576
6,8258,1.4576
6,8260,1.4576
6,8317,1.4576
6,8789,1.4576
6,8889,1.4576
6,8955,1.4576
6,9042,1.4576
6,9057,1.4576
6,9058,1.4576
6,9077,1.4576
6,9113,1.4576
6,9143,1.4576
6,9526,1.4576
6,9989,1.4576
6,5017,1.1203
6,5023,1.1203
6,5106,1.1203
6,5118,1.1203
6,5153,1.1203
6,5167,1.1203
6,5175,1.1203
6,5188,1.1203
6,5189,1.1203
6,5204,1.1203
6,5242,1.1203
6,5254,1.1203
6,5255,1.1203
6,5294,1.1203
6,5301,1.1203
6,5308,1.1203
6,5324,1.1203
6,5330,1.1203
6,5332,1.1203
6,5337,1.1203
6,5339,1.1203
6,5350,1.1203
6,5351,1.1203
6,5445,1.1203
6,5459,1.1203
6,5468,1.1203
6,5470,1.1203
6,5471,1.1203
6,5472,1.1203
6,5474,1.1203
6,5494,1.1203
6,5495,1.1203
6,5496,1.1203
6,5554,1.1203
6,5558,1.1203
6,5593,1.1203
6,5597,1.1203
6,5600,1.1203
6,5613,1.1203
6,5652,1.1203
6,5669,1.1203
6,5724,1.1203
6,5729,1.1203
6,5742,1.1203
6,5754,1.1203
6,5769,1.1203
6,5777,1.1203
6,5781,1.1203
6,5811,1.1203
6,5830,1.1203
7,5378,8.9970
7,8971,8.9381
7,8573,8.8910
7,9391,8.7008
7,9662,8.4012
7,7746,8.3427
7,5000,8.3111
7,5995,8.0222
7,9150,8.0222
7,8340,7.7444
7,7603,7.6767
7,5562,7.5631
7,6780,7.5088
7,6378,7.4091
7,9871,7.3845
7,7011,7.2657
7,7748,7.1936
7,7825,7.1848
7,5793,7.0978
7,8082,6.9397
7,5505,6.7962
7,8091,6.6391
7,6557,6.6076
7,7610,6.4283
7,9099,6.0468
7,7033,6.0398
7,9082,5.9265
7,6474,5.5934
7,7113,5.2256
7,5489,4.7175
7,5092,4.6575
7,5439,4.6575
7,5630,4.6575
7,5871,4.6575
7,6097,4.6575
7,6417,4.6575
7,6648,4.6575
7,6895,4.6575
7,7111,4.6575
7,7342,4.6575
7,7661,4.6575
7,7930,4.6575
7,8164,4.6575
7,8426,4.6575
7,8659,4.6575
7,9024,4.6575
7,9250,4.6575
7,7726,4.6331
7,9516,4.4124
7,9864,4.4124
7,9937,4.4124
7,8972,4.3765
7,8452,4.2491
7,5101,4.1963
7,9677,4.1531
7,9661,4.0898
7,7669,3.9785
7,5515,3.9461
7,7939,3.8761
7,8177,3.8568
7,6778,3.8371
7,9049,3.8295
7,5123,3.8225
7,8572,3.7723
7,9741,3.7703
7,5889,3.7534
7,7349,3.7225
7,6556,3.7178
7,6919,3.7178
7,5157,3.7170
7,6668,3.7101
7,7599,3.7020
7,5299,3.6889
7,7553,3.6889
7,9543,3.6232
7,9540,3.6192
7,6148,3.5996
7,6491,3.5988
7,7580,3.5983
7,9817,3.5983
7,5269,3.5440
7,9263,3.5210
7,6104,3.5199
7,5715,3.5127
7,5638,3.5005
7,7117,3.4516
7,8662,3.4516
7,6297,3.4216
7,6672,3.4182
7,8308,3.3860
7,6385,3.3658
7,6443,3.3433
7,5766,3.3403
7,5375,3.3326
7,9261,3.2616
7,5639,3.2557
7,9688,3.2534
7,5074,3.2521
7,9081,3.2185
7,6917,3.2144
7,8346,3.1979
7,8847,3.1976
7,7756,3.1970
7,5993,3.0955
7,9092,3.0751
7,5583,3.0418
7,5564,3.0225
7,9438,3.0117
7,6906,3.0107
7,8554,3.0107
7,9943,3.0107
7,6382,2.9739
7,6836,2.9703
7,7350,2.9318
7,8454,2.8842
7,9100,2.8842
7,9551,2.8756
7,7497,2.8546
7,5884,2.8393
7,7289,2.8315
7,5245,2.7855
7,7873,2.7855
7,9311,2.7855
7,9553,2.7825
7,9555,2.7825
7,5476,2.7818
7,7592,2.7774
7,9124,2.7774
7,6468,2.7748
7,6300,2.7715
7,6381,2.7635
7,7943,2.7635
7,8299,2.7635
7,7777,2.7430
7,8824,2.7428
7,9749,2.7077
7,6106,2.7002
7,6296,2.6959
7,6289,2.6869
7,7495,2.6599
7,5393,2.6415
7,6886,2.6391
7,9896,2.6391
7,5913,2.6118
7,5506,2.6095
7,6197,2.6095
7,8604,2.6095
7,9154,2.6095
7,9539,2.6095
7,5796,2.5942
8,9684,4.5861
8,5690,3.7444
8,6850,3.6325
8,9574,3.3599
8,9584,3.3599
8,5805,3.2844
8,8276,3.2257
8,9616,3.1814
8,5014,3.0769
8,7980,3.0168
8,5023,2.9964
8,7434,2.9964
8,7853,2.9964
8,8911,2.9964
8,9891,2.9564
8,9805,2.9376
8,8957,2.9224
8,8446,2.8826
8,8564,2.8559
8,8170,2.8328
8,8419,2.8294
8,9951,2.8106
8,9281,2.8084
8,7821,2.8013
8,8604,2.7515
8,5360,2.7082
8,6474,2.6910
8,6909,2.6587
8,9478,2.6532
8,9665,2.6532
8,5608,2.6510
8,6050,2.6488
8,7879,2.6322
8,5841,2.6189
8,6675,2.6189
8,8362,2.6189
8,5776,2.5719
8,6915,2.5719
8,7965,2.5719
8,9192,2.5719
8,9198,2.5719
8,7542,2.5397
8,8100,2.5225
8,9116,2.5225
8,9530,2.5225
8,7142,2.4981
8,8326,2.4981
8,9499,2.4981
8,9853,2.4981
8,5338,2.4658
8,7183,2.4658
8,7744,2.4658
8,8791,2.4637
8,5101,2.4238
8,6967,2.4238
8,7532,2.4238
8,8124,2.4238
8,9090,2.4238
8,9652,2.4238
8,7580,2.4071
8,6796,2.4050
8,5807,2.4029
8,6171,2.4029
8,7206,2.4029
8,7396,2.4029
8,8684,2.4029
8,9591,2.4029
8,5728,2.3879
8,5099,2.3706
8,7553,2.3706
8,8438,2.3706
8,9422,2.3706
8,6696,2.3629
8,6182,2.3119
8,5495,2.2714
8,7872,2.2714
8,8860,2.2714
8,5569,2.2687
8,6521,2.2687
8,6578,2.2687
8,7623,2.2687
8,7844,2.2687
8,9327,2.2687
8,9484,2.2687
8,9589,2.2687
8,9069,2.2516
8,5902,2.2365
8,6955,2.2365
8,7160,2.2365
8,10004,2.2365
8,5625,2.2344
8,5883,2.2344
8,6197,2.2344
8,6214,2.2344
8,6558,2.2344
8,7838,2.2344
8,8325,2.2344
8,8537,2.2344
8,9105,2.2344
8,9232,2.2344
8,9663,2.2344
8,9739,2.2344
8,9831,2.2344
8,6008,2.1777
8,6672,2.1777
8,7369,2.1777
8,7890,2.1777
8,8856,2.1777
8,9188,2.1777
8,9595,2.1777
8,5373,2.1756
8,8914,2.1756
8,8871,2.1702
8,5693,2.0825
8,6104,2.0825
8,6125,2.0825
8,6919,2.0825
8,7211,2.0825
8,7736,2.0825
8,9241,2.0464
8,5571,2.0393
8,5579,2.0393
8,5921,2.0393
8,6116,2.0393
8,6244,2.0393
8,6368,2.0393
8,6589,2.0393
8,6715,2.0393
8,6808,2.0393
8,6951,2.0393
8,7353,2.0393
8,7394,2.0393
8,7887,2.0393
8,7981,2.0393
8,8166,2.0393
8,8173,2.0393
8,8195,2.0393
8,8245,2.0393
8,8409,2.0393
8,8425,2.0393
8,8499,2.0393
8,8709,2.0393
8,8804,2.0393
8,9156,2.0393
8,9389,2.0393
8,9394,2.0393
8,9625,2.0393
8,9784,2.0393
8,5174,2.0071
8,6029,2.0071
9,6925,6.4917
9,7123,4.8630
9,5884,4.6578
9,8344,4.5095
9,6496,4.4503
9,5995,4.2926
9,8186,4.2510
9,5644,4.1096
9,9647,4.0443
9,9072,3.7878
9,5000,3.7529
9,7825,3.6414
9,6923,3.6392
9,7704,3.5903
9,9921,3.5828
9,8514,3.5824
9,7961,3.5709
9,7687,3.5649
9,7946,3.5498
9,5121,3.5325
9,9666,3.4569
9,7357,3.4264
9,7686,3.4057
9,6181,3.4004
9,7729,3.3505
9,5138,3.3449
9,7688,3.3449
9,9388,3.3200
9,7690,3.3054
9,5218,3.2924
9,6777,3.2614
9,6631,3.1859
9,6709,3.1858
9,10019,3.1857
9,7116,3.1685
9,9016,3.1632
9,7689,3.1629
9,5369,3.1178
9,8172,3.0793
9,9662,3.0211
9,9391,3.0041
9,8338,3.0036
9,8972,3.0036
9,5350,2.9562
9,8184,2.9428
9,9706,2.9282
9,6455,2.9276
9,7966,2.8973
9,9749,2.8973
9,9760,2.8526
9,9243,2.8521
9,5900,2.8390
9,8682,2.8292
9,5456,2.7959
9,5719,2.7959
9,8611,2.7959
9,8926,2.7959
9,7011,2.7845
9,9761,2.7461
9,9104,2.7401
9,6007,2.7152
9,8800,2.7152
9,9776,2.7152
9,7758,2.6486
9,5092,2.6219
9,5439,2.6219
9,5630,2.6219
9,5871,2.6219
9,6097,2.6219
9,6417,2.6219
9,6648,2.6219
9,6895,2.6219
9,7111,2.6219
9,7342,2.6219
9,7661,2.6219
9,7930,2.6219
9,8164,2.6219
9,8426,2.6219
9,8659,2.6219
9,9024,2.6219
9,9250,2.6219
9,9516,2.6219
9,9864,2.6219
9,6213,2.5814
9,7009,2.5807
9,7759,2.5807
9,9369,2.5807
9,5538,2.5640
9,8173,2.5636
9,9941,2.5636
9,9066,2.5584
9,5516,2.5454
9,6167,2.5335
9,8446,2.5032
9,8989,2.4975
9,8604,2.4795
9,6883,2.4748
9,5638,2.4743
9,9081,2.4743
9,8340,2.4667
9,8245,2.4599
9,5562,2.4533
9,6263,2.4389
9,8925,2.4388
9,6780,2.4188
9,8082,2.4081
9,5485,2.3993
9,6599,2.3993
9,7373,2.3993
9,9065,2.3993
9,9499,2.3993
9,9937,2.3993
9,6556,2.3988
9,6930,2.3910
9,6948,2.3728
9,8323,2.3634
9,6149,2.3602
9,7129,2.3096
9,8099,2.3056
9,9564,2.3056
9,7603,2.3016
9,8326,2.3015
9,5489,2.2923
9,5813,2.2923
9,5890,2.2923
9,6917,2.2923
9,9179,2.2923
9,9661,2.2923
9,9567,2.2846
9,5793,2.2758
9,8573,2.2666
9,5999,2.2664
9,8667,2.2664
9,7359,2.2569
9,7579,2.2568
9,9772,2.2471
9,9633,2.2259
9,7121,2.2259
9,6044,2.2243
9,9039,2.2243
9,7016,2.1781
9,8002,2.1715
9,9871,2.1649
9,6915,2.1505
9,7170,2.1505
9,6215,2.1505
9,7551,2.1505
9,5642,2.1504
9,7605,2.1430
9,8957,2.1430
10,5610,8.9454
10,7346,8.4036
10,5053,8.2229
10,6387,8.1270
10,6039,7.9510
10,7306,7.6407
10,6247,7.6202
10,6892,7.2304
10,6533,7.1159
10,6049,6.7220
10,6632,6.5726
10,8535,4.9404
10,8866,4.8621
10,8840,4.1192
10,8839,4.0530
10,9284,3.8971
10,7079,3.8379
10,8850,3.7140
10,7181,3.6940
10,8628,3.6386
10,5413,3.5461
10,7009,3.5461
10,8362,3.5420
10,5716,3.5137
10,7499,3.5137
10,5175,3.3637
10,8127,3.3637
10,9685,3.3198
10,6375,3.2757
10,5730,3.2737
10,6825,3.2737
10,5257,3.2529
10,5354,3.2529
10,7715,3.2529
10,9615,3.0606
10,8566,3.0397
10,5180,3.0167
10,9053,3.0167
10,6846,3.0040
10,9260,3.0040
10,5445,2.7700
10,8829,2.7700
10,8520,2.7575
10,9334,2.7575
10,6993,2.7235
10,6601,2.6798
10,9181,2.6798
10,5239,2.5429
10,6248,2.5429
10,7640,2.5429
